Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Aantal personen van 0 tot en met 59 jaar dat leeft in een gezin met zeer lage werkintensiteit naar herkomst,Aantal inwoners van 0 tot en met 59 jaar naar herkomst (KSZ-cijfers),Procent
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,21,186,0.1129
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,161,494,0.3259
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,41,258,0.1589
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,125,1466,0.0853
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,16,178,0.0899
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,2166,31714,0.0683
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,189,1901,0.0994
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,407,1545,0.2634
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,117,706,0.1657
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,24,224,0.1071
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,244,553,0.4412
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,46,286,0.1608
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,147,1480,0.0993
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,18,197,0.0914
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,2155,31425,0.0686
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,206,1954,0.1054
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,474,1765,0.2686
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,104,795,0.1308
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,28,253,0.1107
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,293,657,0.446
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,77,313,0.246
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,154,1489,0.1034
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,24,212,0.1132
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,1967,31186,0.0631
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,171,2018,0.0847
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,491,1873,0.2621
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,111,842,0.1318
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,23,301,0.0764
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,295,680,0.4338
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,85,351,0.2422
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,129,1483,0.087
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,19,234,0.0812
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,2036,30867,0.066
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,188,2113,0.089
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,565,1995,0.2832
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,155,885,0.1751
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2013,19,334,0.0569
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,323,726,0.4449
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,87,384,0.2266
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,132,1495,0.0883
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,37,284,0.1303
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,2021,30515,0.0662
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,179,2229,0.0803
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,583,2148,0.2714
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,157,940,0.167
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,21,386,0.0544
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,346,797,0.4341
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,80,411,0.1946
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,126,1508,0.0836
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,32,335,0.0955
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,2016,30091,0.067
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,208,2400,0.0867
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,655,2302,0.2845
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,179,1013,0.1767
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,46,483,0.0952
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,377,840,0.4488
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,99,449,0.2205
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,125,1530,0.0817
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,37,387,0.0956
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,2040,29673,0.0687
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,267,2545,0.1049
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,676,2445,0.2765
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,177,1081,0.1637
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,53,551,0.0962
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,388,874,0.4439
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,111,490,0.2265
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,155,1567,0.0989
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,59,427,0.1382
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,1909,29400,0.0649
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,241,2715,0.0888
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,720,2598,0.2771
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,237,1222,0.1939
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,35,631,0.0555
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,372,864,0.4306
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2017,111,512,0.2168
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2017,153,1624,0.0942
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2017,53,460,0.1152
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2018,1820,28952,0.0629
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2018,231,2857,0.0809
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2018,724,2879,0.2515
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2018,279,1416,0.197
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2018,41,723,0.0567
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2018,334,896,0.3728
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2018,111,567,0.1958
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2018,147,1643,0.0895
Beveren,46003,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2018,43,491,0.0876
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2009,752,10803,0.0696
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2009,69,553,0.1248
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2009,108,544,0.1985
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2009,15,153,0.098
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2009,24,96,0.25
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2009,43,113,0.3805
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2009,50,278,0.1799
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2009,38,360,0.1056
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2009,7,97,0.0722
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2010,791,10783,0.0734
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2010,95,613,0.155
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2010,137,598,0.2291
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2010,20,173,0.1156
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2010,48,132,0.3636
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2010,66,129,0.5116
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2010,51,296,0.1723
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2010,37,380,0.0974
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2010,10,101,0.099
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2011,783,10748,0.0729
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2011,131,674,0.1944
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2011,169,660,0.2561
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2011,36,180,0.2
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2011,77,168,0.4583
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2011,88,164,0.5366
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2011,45,316,0.1424
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2011,45,400,0.1125
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2011,9,106,0.0849
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2012,761,10686,0.0712
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2012,76,696,0.1092
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2012,145,728,0.1992
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2012,51,213,0.2394
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2012,34,169,0.2012
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2012,65,169,0.3846
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2012,29,346,0.0838
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2012,35,408,0.0858
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2012,7,119,0.0588
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2013,713,10720,0.0665
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2013,53,712,0.0744
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2013,147,776,0.1894
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2013,50,238,0.2101
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2013,19,177,0.1073
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2013,74,186,0.3978
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2013,23,352,0.0653
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2013,28,415,0.0675
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2013,6,120,0.05
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2014,699,10746,0.065
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2014,81,711,0.1139
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2014,152,816,0.1863
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2014,46,259,0.1776
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2014,37,189,0.1958
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2014,69,198,0.3485
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2014,37,359,0.1031
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2014,37,403,0.0918
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2014,7,119,0.0588
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2015,718,10756,0.0668
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2015,99,709,0.1396
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2015,183,883,0.2072
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2015,49,271,0.1808
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2015,53,196,0.2704
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2015,80,216,0.3704
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2015,54,396,0.1364
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2015,41,399,0.1028
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2015,5,114,0.0439
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2016,697,10636,0.0655
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2016,114,770,0.1481
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2016,219,957,0.2288
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2016,68,319,0.2132
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2016,64,225,0.2844
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2016,92,213,0.4319
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Turkije en Maghreb,2016,59,425,0.1388
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",West- en Noord-EU15,2016,33,413,0.0799
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Zuid-EU15,2016,17,132,0.1288
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",België,2017,656,10474,0.0626
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU,2017,108,791,0.1365
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Niet-EU,2017,258,1057,0.2441
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Andere landen,2017,95,392,0.2423
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",EU13,2017,50,230,0.2174
Kruibeke,46013,nee,"Personen in gezin met zeer lage werkintensiteit, naar herkomst",Europa niet-EU,2017,86,204,0.4216
