Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Geslacht,Aantal werkzoekenden,Totale beroepsbevolking,Procent
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Mannen,186,7744,0.0240186
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Vrouwen,223,7153,0.0311757
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,EU,Mannen,24,578,0.0415225
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,EU,Vrouwen,29,515,0.0563107
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,EU13                                              ,Vrouwen,17,215,0.0790698
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Niet-EU,Mannen,172,1595,0.107837
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Niet-EU,Vrouwen,157,1007,0.155909
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Turkije en Maghreb                                ,Mannen,145,1299,0.111624
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Turkije en Maghreb                                ,Vrouwen,126,695,0.181295
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,West- en Noord-EU15,Mannen,11,230,0.0478261
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,West- en Noord-EU15,Vrouwen,10,246,0.0406504
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Andere landen                                     ,Mannen,20,264,0.0757576
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Andere landen                                     ,Vrouwen,16,231,0.0692641
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Mannen,147,7725,0.0190291
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Vrouwen,186,7135,0.0260687
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,EU,Mannen,27,616,0.0438312
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,EU,Vrouwen,28,554,0.0505415
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,EU13                                              ,Mannen,12,281,0.0427046
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,EU13                                              ,Vrouwen,20,237,0.0843882
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Niet-EU,Mannen,151,1696,0.089033
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Niet-EU,Vrouwen,125,1034,0.12089
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Turkije en Maghreb                                ,Mannen,124,1364,0.0909091
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Turkije en Maghreb                                ,Vrouwen,103,714,0.144258
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Andere landen                                     ,Mannen,16,307,0.0521173
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Andere landen                                     ,Vrouwen,19,247,0.0769231
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Mannen,140,7660,0.0182768
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Vrouwen,176,7159,0.0245844
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU,Mannen,22,668,0.0329341
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU,Vrouwen,29,596,0.0486577
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU13                                              ,Vrouwen,19,276,0.0688406
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Niet-EU,Mannen,145,1781,0.0814149
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Niet-EU,Vrouwen,114,1075,0.106047
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Turkije en Maghreb                                ,Mannen,123,1406,0.0874822
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Turkije en Maghreb                                ,Vrouwen,89,728,0.122253
Lokeren,46014,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,West- en Noord-EU15,Vrouwen,10,257,0.0389105
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Mannen,85,4053,0.0209721
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Vrouwen,134,3364,0.0398335
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,EU,Mannen,12,367,0.0326975
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,West- en Noord-EU15,Mannen,11,320,0.034375
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Mannen,95,4045,0.0234858
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Vrouwen,139,3392,0.0409788
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,EU,Mannen,17,372,0.0456989
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,EU,Vrouwen,11,241,0.0456432
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Niet-EU,Mannen,13,145,0.0896552
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,West- en Noord-EU15,Mannen,16,321,0.0498442
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,West- en Noord-EU15,Vrouwen,10,212,0.0471698
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Mannen,100,4060,0.0246305
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,België,Vrouwen,136,3437,0.0395694
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,EU,Mannen,16,396,0.040404
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,EU,Vrouwen,13,255,0.0509804
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Niet-EU,Mannen,18,163,0.110429
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Niet-EU,Vrouwen,17,125,0.136
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,Turkije en Maghreb                                ,Vrouwen,12,59,0.20339
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,West- en Noord-EU15,Mannen,14,342,0.0409357
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2011,West- en Noord-EU15,Vrouwen,11,223,0.0493274
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Mannen,95,4072,0.0233301
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,België,Vrouwen,139,3457,0.0402083
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,EU,Mannen,12,390,0.0307692
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,EU,Vrouwen,17,277,0.0613718
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Niet-EU,Mannen,20,166,0.120482
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,Niet-EU,Vrouwen,14,138,0.101449
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,West- en Noord-EU15,Mannen,12,337,0.0356083
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2012,West- en Noord-EU15,Vrouwen,15,240,0.0625
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Mannen,101,4085,0.0247246
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,België,Vrouwen,133,3453,0.0385172
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,EU,Mannen,15,401,0.0374065
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,EU,Vrouwen,21,295,0.0711864
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Europa niet-EU                                    ,Mannen,10,31,0.322581
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Niet-EU,Mannen,21,179,0.117318
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,Niet-EU,Vrouwen,14,155,0.0903226
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,West- en Noord-EU15,Mannen,15,338,0.0443787
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2013,West- en Noord-EU15,Vrouwen,18,253,0.0711462
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Mannen,102,4082,0.0249878
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,België,Vrouwen,144,3523,0.0408743
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,EU,Mannen,20,397,0.0503778
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,EU,Vrouwen,26,304,0.0855263
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Europa niet-EU                                    ,Mannen,10,29,0.344828
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Niet-EU,Mannen,23,188,0.12234
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Niet-EU,Vrouwen,21,175,0.12
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,Turkije en Maghreb                                ,Mannen,10,109,0.0917431
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,West- en Noord-EU15,Mannen,18,329,0.0547112
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2014,West- en Noord-EU15,Vrouwen,22,262,0.0839695
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Mannen,106,4067,0.0260634
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,België,Vrouwen,146,3562,0.0409882
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,EU,Mannen,20,416,0.0480769
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,EU,Vrouwen,28,310,0.0903226
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Europa niet-EU                                    ,Mannen,10,30,0.333333
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Niet-EU,Mannen,21,198,0.106061
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,Niet-EU,Vrouwen,21,183,0.114754
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,West- en Noord-EU15,Mannen,18,339,0.0530973
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2015,West- en Noord-EU15,Vrouwen,24,264,0.0909091
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Mannen,105,4041,0.0259837
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,België,Vrouwen,115,3521,0.0326612
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,EU,Mannen,19,407,0.046683
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,EU,Vrouwen,25,322,0.0776398
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Niet-EU,Mannen,32,218,0.146789
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Niet-EU,Vrouwen,15,176,0.0852273
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,Turkije en Maghreb                                ,Mannen,17,132,0.128788
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,West- en Noord-EU15,Mannen,16,327,0.0489297
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2016,West- en Noord-EU15,Vrouwen,17,268,0.0634328
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Mannen,89,4026,0.0221063
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,België,Vrouwen,116,3521,0.0329452
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,EU,Mannen,14,404,0.0346535
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,EU,Vrouwen,31,350,0.0885714
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Niet-EU,Mannen,21,219,0.0958904
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Niet-EU,Vrouwen,16,192,0.0833333
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,Turkije en Maghreb                                ,Mannen,10,128,0.078125
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,West- en Noord-EU15,Mannen,12,323,0.0371517
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2017,West- en Noord-EU15,Vrouwen,22,282,0.0780142
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Mannen,86,4024,0.0213718
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,België,Vrouwen,98,3517,0.0278647
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,EU,Mannen,16,431,0.037123
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,EU,Vrouwen,21,356,0.0589888
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Niet-EU,Mannen,17,223,0.0762332
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,Niet-EU,Vrouwen,18,202,0.0891089
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,West- en Noord-EU15,Mannen,12,330,0.0363636
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2018,West- en Noord-EU15,Vrouwen,16,285,0.0561404
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Mannen,58,4034,0.0143778
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,België,Vrouwen,90,3541,0.0254165
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,EU,Mannen,13,431,0.0301624
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,EU,Vrouwen,22,367,0.0599455
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Niet-EU,Mannen,20,250,0.08
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Niet-EU,Vrouwen,18,213,0.084507
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,Turkije en Maghreb                                ,Mannen,10,134,0.0746269
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,West- en Noord-EU15,Mannen,10,328,0.0304878
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2019,West- en Noord-EU15,Vrouwen,11,282,0.0390071
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Mannen,56,4017,0.0139408
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,België,Vrouwen,88,3548,0.0248027
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU,Mannen,12,474,0.0253165
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,EU,Vrouwen,23,379,0.060686
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Niet-EU,Mannen,16,261,0.0613027
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,Niet-EU,Vrouwen,20,233,0.0858369
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,West- en Noord-EU15,Mannen,11,338,0.0325444
Sint-Gillis-Waas,46020,Nee,"Werkloosheidsgraad, naar herkomst, naar geslacht",2020,West- en Noord-EU15,Vrouwen,11,291,0.0378007
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Andere landen                                     ,Mannen,46,347,0.132565
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Andere landen                                     ,Vrouwen,25,301,0.0830565
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Mannen,465,14364,0.0323726
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,België,Vrouwen,582,12446,0.046762
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,EU,Mannen,39,748,0.052139
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,EU,Vrouwen,36,594,0.0606061
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Europa niet-EU                                    ,Mannen,51,251,0.203187
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Europa niet-EU                                    ,Vrouwen,11,157,0.0700637
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Niet-EU,Mannen,289,1834,0.157579
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Niet-EU,Vrouwen,165,1096,0.150547
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Turkije en Maghreb                                ,Mannen,192,1236,0.15534
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,Turkije en Maghreb                                ,Vrouwen,129,638,0.202194
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,West- en Noord-EU15,Mannen,29,523,0.0554493
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2009,West- en Noord-EU15,Vrouwen,25,440,0.0568182
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Andere landen                                     ,Mannen,64,389,0.164524
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Andere landen                                     ,Vrouwen,34,323,0.105263
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Mannen,571,14121,0.0404362
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,België,Vrouwen,615,12387,0.0496488
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,EU,Mannen,56,768,0.0729167
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,EU,Vrouwen,43,626,0.0686901
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Europa niet-EU                                    ,Mannen,73,277,0.263538
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Europa niet-EU                                    ,Vrouwen,31,188,0.164894
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Niet-EU,Mannen,387,2010,0.192537
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Niet-EU,Vrouwen,210,1218,0.172414
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Turkije en Maghreb                                ,Mannen,250,1344,0.186012
Sint-Niklaas,46021,Ja,"Werkloosheidsgraad, naar herkomst, naar geslacht",2010,Turkije en Maghreb                                ,Vrouwen,145,707,0.205092
