Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,33,619,0.0533
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,74,4193,0.0176
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,24,2874,0.0084
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,26,762,0.0341
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,44,23354,0.0019
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,10,1496,0.0067
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,27,641,0.0421
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,67,4343,0.0154
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,14,2940,0.0048
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,5,800,0.0063
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,34,847,0.0401
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,44,23182,0.0019
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,11,1529,0.0072
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,26,674,0.0386
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,78,4501,0.0173
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,18,2980,0.006
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,6,792,0.0076
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,47,961,0.0489
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,45,23181,0.0019
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,9,1659,0.0054
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,26,661,0.0393
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,92,4675,0.0197
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,19,3053,0.0062
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,6,863,0.007
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,63,1037,0.0608
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,55,22959,0.0024
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,14,1741,0.008
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU13,4,512,0.0078
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,21,683,0.0307
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,114,4839,0.0236
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,30,3119,0.0096
Temse,46025,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,8,893,0.009
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,9,6065,0.0015
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,4,1300,0.0031
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,14,6121,0.0023
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,5,1329,0.0038
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,8,6107,0.0013
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,6,1355,0.0044
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,4,57,0.0702
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,7,402,0.0174
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,6,613,0.0098
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,8,6161,0.0013
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,7,1417,0.0049
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,5,439,0.0114
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,6,615,0.0098
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,4,1453,0.0028
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,4,72,0.0556
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,5,472,0.0106
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,5,472,0.0106
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,5,6102,0.0008
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,5,507,0.0099
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,4,156,0.0256
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,6,6080,0.001
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,8,531,0.0151
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,4,305,0.0131
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,4,151,0.0265
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,4,6069,0.0007
As,71002,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,8,552,0.0145
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,9,460,0.0196
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,37,30467,0.0012
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,5,3900,0.0013
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,7,205,0.0341
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,55,7961,0.0069
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,39,7296,0.0053
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,4,1250,0.0032
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,10,496,0.0202
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,44,30508,0.0014
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,EU,15,3960,0.0038
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,13,237,0.0549
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,67,8294,0.0081
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb,44,7561,0.0058
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,West- en Noord-EU15,9,1256,0.0072
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Zuid-EU15,4,2049,0.002
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,9,538,0.0167
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,47,30531,0.0015
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,15,4026,0.0037
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU13,6,673,0.0089
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,23,309,0.0744
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,74,8660,0.0085
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb,42,7813,0.0054
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,5,1292,0.0039
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Zuid-EU15,4,2061,0.0019
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,12,570,0.0211
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,31,30545,0.001
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,13,4118,0.0032
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU13,5,736,0.0068
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,20,338,0.0592
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,75,8988,0.0083
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb,43,8080,0.0053
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Zuid-EU15,5,2072,0.0024
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,13,633,0.0205
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,37,30457,0.0012
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,10,4210,0.0024
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,18,327,0.055
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,72,9283,0.0078
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Turkije en Maghreb,41,8323,0.0049
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,West- en Noord-EU15,7,1367,0.0051
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,10,662,0.0151
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,42,30489,0.0014
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,10,4321,0.0023
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,18,357,0.0504
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,64,9449,0.0068
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Turkije en Maghreb,36,8430,0.0043
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,West- en Noord-EU15,5,1416,0.0035
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,18,729,0.0247
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,48,30577,0.0016
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,11,4477,0.0025
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU,16,423,0.0378
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,77,9807,0.0079
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Turkije en Maghreb,43,8655,0.005
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,4,1476,0.0027
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Zuid-EU15,6,2159,0.0028
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,24,783,0.0307
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,39,30548,0.0013
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,14,4591,0.003
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU13,4,925,0.0043
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU,19,464,0.0409
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,90,10116,0.0089
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb,47,8869,0.0053
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,7,1498,0.0047
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,38,841,0.0452
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,43,30552,0.0014
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,23,4738,0.0049
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU13,4,1002,0.004
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU,14,450,0.0311
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,120,10402,0.0115
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb,68,9111,0.0075
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,10,1545,0.0065
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Zuid-EU15,9,2191,0.0041
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,55,900,0.0611
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,50,30552,0.0016
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,19,4830,0.0039
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU13,5,1057,0.0047
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU,10,458,0.0218
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,142,10671,0.0133
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Turkije en Maghreb,77,9313,0.0083
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,West- en Noord-EU15,7,1593,0.0044
Beringen,71004,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Zuid-EU15,7,2180,0.0032
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,16,16262,0.001
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,4,479,0.0084
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,5,265,0.0189
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,20,16252,0.0012
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU,9,148,0.0608
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,14,550,0.0255
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen,9,317,0.0284
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,20,16216,0.0012
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,6,1405,0.0043
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU,16,176,0.0909
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,26,638,0.0408
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2011,West- en Noord-EU15,4,643,0.0062
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen,12,326,0.0368
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,11,16256,0.0007
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,5,1477,0.0034
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU,5,171,0.0292
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,18,657,0.0274
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2012,West- en Noord-EU15,4,672,0.006
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen,13,376,0.0346
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,12,16323,0.0007
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,EU,4,1521,0.0026
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU,5,188,0.0266
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,19,725,0.0262
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Andere landen,16,415,0.0386
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,14,16394,0.0009
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,EU,4,1536,0.0026
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Europa niet-EU,4,179,0.0223
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,23,772,0.0298
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen,20,417,0.048
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,22,16385,0.0013
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,11,1587,0.0069
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,22,798,0.0276
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2015,West- en Noord-EU15,6,705,0.0085
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen,23,463,0.0497
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,26,16412,0.0016
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,7,1631,0.0043
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,26,867,0.03
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2016,West- en Noord-EU15,4,730,0.0055
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen,26,523,0.0497
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,24,16453,0.0015
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,4,1685,0.0024
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,28,948,0.0295
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2017,West- en Noord-EU15,4,754,0.0053
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen,30,542,0.0554
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,29,16420,0.0018
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,4,1729,0.0023
Diepenbeek,71011,nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,34,977,0.0348
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen,19,1143,0.0166
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,België,51,30271,0.0017
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,44,18409,0.0024
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,EU13,8,2536,0.0032
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU,25,761,0.0329
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,113,15854,0.0071
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb,69,13950,0.0049
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,West- en Noord-EU15,12,3033,0.004
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2009,Zuid-EU15,24,12840,0.0019
Genk,71016,ja,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen,22,1166,0.0189
