Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Totaal aantal niet-werkende werkzoekenden in beroepsinschakelingstijd,Procent
Destelbergen,44013,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,1,19,0.0526316
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,85,87,0.977011
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,1,87,0.0114943
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,1,87,0.0114943
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,72,75,0.96
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,75,0.0133333
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,2,75,0.0266667
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,73,73,1.0
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,73,0.0
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,0,73,0.0
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,71,73,0.972603
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,73,0.0136986
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,1,73,0.0136986
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,71,75,0.946667
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,1,75,0.0133333
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,3,75,0.04
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,86,90,0.955556
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,1,90,0.0111111
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,3,90,0.0333333
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,79,83,0.951807
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,83,0.0
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,4,83,0.0481928
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,83,84,0.988095
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,0,84,0.0
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,1,84,0.0119048
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,70,72,0.972222
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,1,72,0.0138889
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,1,72,0.0138889
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,58,61,0.95082
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,61,0.0327869
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,1,61,0.0163934
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,53,56,0.946429
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,2,56,0.0357143
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,1,56,0.0178571
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,48,50,0.96
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,1,50,0.02
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,1,50,0.02
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,41,44,0.931818
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,2,44,0.0454545
Evergem,44019,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,1,44,0.0227273
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,33,35,0.942857
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,1,35,0.0285714
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,1,35,0.0285714
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,30,31,0.967742
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,0,31,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,1,31,0.0322581
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,24,24,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,24,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,0,24,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,22,22,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,0,22,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,0,22,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,28,28,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,28,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,0,28,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,28,29,0.965517
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,0,29,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,29,0.0344828
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,22,22,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,22,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,0,22,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,25,25,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,0,25,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,0,25,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,27,28,0.964286
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,1,28,0.0357143
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,0,28,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,18,20,0.9
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,20,0.1
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,0,20,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,17,17,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,0,17,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,0,17,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,19,19,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,0,19,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,0,19,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,14,14,1.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,0,14,0.0
Gavere,44020,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,0,14,0.0
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,803,1051,0.764034
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,45,1051,0.0428164
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,203,1051,0.193149
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,794,1085,0.731797
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,54,1085,0.0497696
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,237,1085,0.218433
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,753,1024,0.735352
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,47,1024,0.0458984
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,224,1024,0.21875
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,763,1025,0.74439
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,58,1025,0.0565854
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,204,1025,0.199024
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,812,1100,0.738182
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,63,1100,0.0572727
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,225,1100,0.204545
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,839,1121,0.748439
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,62,1121,0.0553078
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,220,1121,0.196253
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,656,901,0.72808
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,60,901,0.0665927
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,185,901,0.205327
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,678,960,0.70625
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,85,960,0.0885417
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,197,960,0.205208
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,615,893,0.68869
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,109,893,0.12206
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,169,893,0.18925
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,558,804,0.69403
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,100,804,0.124378
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,146,804,0.181592
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,502,707,0.710042
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,85,707,0.120226
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,120,707,0.169731
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,459,662,0.693353
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,91,662,0.137462
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,112,662,0.169184
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,341,508,0.67126
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,79,508,0.155512
Gent,44021,Ja,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,88,508,0.173228
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,43,46,0.934783
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,1,46,0.0217391
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,2,46,0.0434783
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,48,51,0.941176
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,1,51,0.0196078
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,2,51,0.0392157
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,44,45,0.977778
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,45,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,1,45,0.0222222
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,45,47,0.957447
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,47,0.0212766
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,1,47,0.0212766
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,50,52,0.961538
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,0,52,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,2,52,0.0384615
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,58,60,0.966667
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,0,60,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,2,60,0.0333333
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,57,58,0.982759
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,58,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,Niet-EU,1,58,0.0172414
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,België,51,54,0.944444
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,EU,1,54,0.0185185
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2016,Niet-EU,2,54,0.037037
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,België,51,54,0.944444
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,EU,1,54,0.0185185
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2017,Niet-EU,2,54,0.037037
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,België,46,49,0.938776
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,EU,2,49,0.0408163
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2018,Niet-EU,1,49,0.0204082
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,België,33,35,0.942857
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,EU,0,35,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2019,Niet-EU,2,35,0.0571429
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,België,28,29,0.965517
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,EU,0,29,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2020,Niet-EU,1,29,0.0344828
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,België,24,27,0.888889
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,EU,0,27,0.0
Lochristi,44034,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2021,Niet-EU,3,27,0.111111
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,België,28,30,0.933333
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,EU,0,30,0.0
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2009,Niet-EU,2,30,0.0666667
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,België,30,31,0.967742
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,EU,0,31,0.0
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2010,Niet-EU,1,31,0.0322581
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,België,23,24,0.958333
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,EU,0,24,0.0
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2011,Niet-EU,1,24,0.0416667
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,België,25,27,0.925926
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,EU,1,27,0.037037
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2012,Niet-EU,1,27,0.037037
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,België,27,32,0.84375
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,EU,2,32,0.0625
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2013,Niet-EU,3,32,0.09375
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,België,32,33,0.969697
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,EU,0,33,0.0
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2014,Niet-EU,1,33,0.030303
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,België,26,26,1.0
Melle,44040,Nee,"Niet-werkende werkzoekenden in beroepsinschakelingstijd, naar herkomst",2015,EU,0,26,0.0
