Gemeente,NIS-code,Centrumstad?,Indicator,Herkomst,Jaar,Procent
Dilsen-Stokkem,72041,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.27451
Dilsen-Stokkem,72041,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.21569
Dilsen-Stokkem,72041,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.5098
Dilsen-Stokkem,72041,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.45455
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.06061
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.48485
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.39474
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.07895
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.36842
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.15789
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.44444
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.18519
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.37037
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.48276
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.37931
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.13793
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.3
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.33333
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.26667
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.1
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.44
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.12
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.44
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.46154
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.03846
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.42308
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.07692
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.52632
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.10526
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.31579
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.05263
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.73333
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.16667
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.1
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.64286
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.10714
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.14286
Oudsbergen,72042,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.10714
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.3662
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.08451
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.50704
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.04225
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.37931
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.12069
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.46552
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.03448
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.37209
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.12403
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.48062
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.02326
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.41096
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.12329
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.43836
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.0274
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.41558
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.1039
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.46753
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.01299
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.4375
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.125
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.4375
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.36145
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.10843
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.48193
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.04819
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.32813
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.14063
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.53125
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.32727
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.2
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.45455
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.01818
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.27273
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.23636
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.47273
Pelt,72043,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.01818
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.20833
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.70833
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.08333
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.21739
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.04348
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.65217
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.08696
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.35
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.05
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.6
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.35714
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.07143
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.57143
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.26087
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.13043
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.6087
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.61538
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.38462
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.69231
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.30769
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.47059
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.41176
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.11765
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.22222
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.77778
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.2
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.06667
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.73333
Alken,73001,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.4375
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,0.08333
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.4375
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.04167
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.53435
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,0.0916
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2013,0.35115
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2013,0.0229
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2014,0.47899
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2014,0.07563
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2014,0.42017
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2014,0.02521
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2015,0.41176
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2015,0.06723
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2015,0.39496
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2015,0.12605
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2016,0.43609
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2016,0.06015
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2016,0.43609
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2016,0.06767
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2017,0.42177
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2017,0.04762
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2017,0.45578
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2017,0.07483
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2018,0.35599
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2018,0.04531
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2018,0.49191
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2018,0.1068
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2019,0.34395
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2019,0.07006
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2019,0.51592
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2019,0.07006
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2020,0.34109
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2020,0.10078
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2020,0.53488
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2020,0.02326
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2021,0.34343
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2021,0.10101
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2021,0.51515
Bilzen,73006,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2021,0.0404
Borgloon,73009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2012,0.21429
Borgloon,73009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2012,
Borgloon,73009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Niet-EU,2012,0.64286
Borgloon,73009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",Onbekend,2012,0.14286
Borgloon,73009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",België,2013,0.31818
Borgloon,73009,Nee,"Kansarmoede-index Kind en Gezin, naar herkomst moeder",EU                                                          ,2013,
