Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Sector,Aantal loontrekkenden,Totaal aantal loontrekkenden,Procent
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Niet-EU,Quartair,4259,16696,0.255091
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Niet-EU,Secundair,3567,16696,0.213644
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Niet-EU,Tertiair,8742,16696,0.523598
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Turkije en Maghreb                                ,Primair,62,8800,0.00704545
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Turkije en Maghreb                                ,Quartair,2010,8800,0.228409
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Turkije en Maghreb                                ,Secundair,2500,8800,0.284091
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,Turkije en Maghreb                                ,Tertiair,4228,8800,0.480455
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,West- en Noord-EU15,Primair,15,3648,0.00411184
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,West- en Noord-EU15,Quartair,1344,3648,0.368421
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,West- en Noord-EU15,Secundair,454,3648,0.124452
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2018,West- en Noord-EU15,Tertiair,1835,3648,0.503015
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Andere landen                                     ,Primair,61,6623,0.00921033
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Andere landen                                     ,Quartair,1932,6623,0.291711
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Andere landen                                     ,Secundair,833,6623,0.125774
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Andere landen                                     ,Tertiair,3797,6623,0.573305
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,België,Primair,117,68807,0.00170041
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,België,Quartair,32149,68807,0.467234
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,België,Secundair,9463,68807,0.13753
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,België,Tertiair,27078,68807,0.393536
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU,Primair,86,10956,0.00784958
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU,Quartair,2565,10956,0.234118
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU,Secundair,2028,10956,0.185104
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU,Tertiair,6277,10956,0.572928
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU13                                              ,Primair,64,5443,0.0117582
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU13                                              ,Quartair,658,5443,0.120889
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU13                                              ,Secundair,1313,5443,0.241227
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,EU13                                              ,Tertiair,3408,5443,0.626125
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Europa niet-EU                                    ,Primair,11,1963,0.00560367
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Europa niet-EU                                    ,Quartair,582,1963,0.296485
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Europa niet-EU                                    ,Secundair,331,1963,0.168619
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Europa niet-EU                                    ,Tertiair,1039,1963,0.529292
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Niet-EU,Primair,131,17745,0.00738236
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Niet-EU,Quartair,4620,17745,0.260355
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Niet-EU,Secundair,3707,17745,0.208904
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Niet-EU,Tertiair,9287,17745,0.523359
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Turkije en Maghreb                                ,Primair,59,9159,0.00644175
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Turkije en Maghreb                                ,Quartair,2106,9159,0.229938
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Turkije en Maghreb                                ,Secundair,2543,9159,0.27765
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,Turkije en Maghreb                                ,Tertiair,4451,9159,0.48597
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,West- en Noord-EU15,Primair,18,3862,0.0046608
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,West- en Noord-EU15,Quartair,1450,3862,0.375453
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,West- en Noord-EU15,Secundair,469,3862,0.12144
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2019,West- en Noord-EU15,Tertiair,1925,3862,0.498446
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Andere landen                                     ,Primair,60,7332,0.00818331
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Andere landen                                     ,Quartair,2112,7332,0.288052
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Andere landen                                     ,Secundair,936,7332,0.12766
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Andere landen                                     ,Tertiair,4224,7332,0.576105
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,België,Primair,105,68562,0.00153146
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,België,Quartair,32069,68562,0.467737
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,België,Secundair,9375,68562,0.136738
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,België,Tertiair,27013,68562,0.393994
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU,Primair,90,11820,0.00761421
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU,Quartair,2721,11820,0.230203
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU,Secundair,2197,11820,0.185871
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU,Tertiair,6812,11820,0.576311
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU13                                              ,Primair,69,6010,0.0114809
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU13                                              ,Quartair,711,6010,0.118303
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU13                                              ,Secundair,1453,6010,0.241764
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,EU13                                              ,Tertiair,3777,6010,0.628453
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Europa niet-EU                                    ,Primair,11,2034,0.00540806
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Europa niet-EU                                    ,Quartair,582,2034,0.286136
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Europa niet-EU                                    ,Secundair,345,2034,0.169617
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Europa niet-EU                                    ,Tertiair,1096,2034,0.53884
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Niet-EU,Primair,136,18794,0.00723635
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Niet-EU,Quartair,4920,18794,0.261786
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Niet-EU,Secundair,3885,18794,0.206715
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Niet-EU,Tertiair,9853,18794,0.524263
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Turkije en Maghreb                                ,Primair,65,9428,0.00689436
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Turkije en Maghreb                                ,Quartair,2226,9428,0.236105
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Turkije en Maghreb                                ,Secundair,2604,9428,0.276199
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,Turkije en Maghreb                                ,Tertiair,4533,9428,0.480802
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,West- en Noord-EU15,Primair,18,4072,0.00442043
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,West- en Noord-EU15,Quartair,1527,4072,0.375
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,West- en Noord-EU15,Secundair,490,4072,0.120334
Gent,44021,Ja,"Loontrekkenden, naar sector, naar herkomst",2020,West- en Noord-EU15,Tertiair,2037,4072,0.500246
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,België,Primair,180,7726,0.023298
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,België,Quartair,2708,7726,0.350505
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,België,Secundair,2096,7726,0.271292
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,België,Tertiair,2742,7726,0.354906
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,EU,Primair,10,211,0.0473934
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,EU,Quartair,52,211,0.246445
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,EU,Secundair,64,211,0.303318
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2009,EU,Tertiair,85,211,0.402844
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,België,Primair,171,7735,0.0221073
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,België,Quartair,2762,7735,0.357078
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,België,Secundair,2002,7735,0.258824
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,België,Tertiair,2800,7735,0.361991
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,EU,Primair,12,220,0.0545455
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,EU,Quartair,57,220,0.259091
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,EU,Secundair,66,220,0.3
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2010,EU,Tertiair,85,220,0.386364
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2011,België,Primair,167,7757,0.0215289
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2011,België,Quartair,2734,7757,0.352456
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2011,België,Secundair,1984,7757,0.255769
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2011,België,Tertiair,2872,7757,0.370246
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2012,België,Primair,170,7846,0.0216671
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2012,België,Quartair,2706,7846,0.344889
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2012,België,Secundair,2019,7846,0.257329
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2012,België,Tertiair,2951,7846,0.376115
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,België,Primair,169,7861,0.0214985
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,België,Quartair,2734,7861,0.347793
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,België,Secundair,2038,7861,0.259255
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,België,Tertiair,2920,7861,0.371454
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,EU,Primair,12,243,0.0493827
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,EU,Quartair,54,243,0.222222
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,EU,Secundair,70,243,0.288066
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2013,EU,Tertiair,107,243,0.440329
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,België,Primair,154,7735,0.0199095
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,België,Quartair,2736,7735,0.353717
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,België,Secundair,1986,7735,0.256755
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,België,Tertiair,2859,7735,0.369619
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,EU,Primair,17,263,0.0646388
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,EU,Quartair,54,263,0.205323
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,EU,Secundair,78,263,0.296578
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2014,EU,Tertiair,114,263,0.43346
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,België,Primair,150,7770,0.019305
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,België,Quartair,2723,7770,0.35045
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,België,Secundair,1978,7770,0.254569
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,België,Tertiair,2919,7770,0.375676
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,EU,Primair,17,275,0.0618182
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,EU,Quartair,60,275,0.218182
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,EU,Secundair,81,275,0.294545
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2015,EU,Tertiair,117,275,0.425455
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,België,Primair,139,7711,0.0180262
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,België,Quartair,2734,7711,0.354558
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,België,Secundair,1961,7711,0.254312
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,België,Tertiair,2877,7711,0.373103
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU,Primair,19,308,0.0616883
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU,Quartair,61,308,0.198052
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU,Secundair,84,308,0.272727
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU,Tertiair,144,308,0.467532
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU13                                              ,Primair,15,96,0.15625
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU13                                              ,Quartair,10,96,0.104167
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU13                                              ,Secundair,26,96,0.270833
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2016,EU13                                              ,Tertiair,45,96,0.46875
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,België,Primair,138,7714,0.0178896
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,België,Quartair,2730,7714,0.353902
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,België,Secundair,1938,7714,0.251232
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,België,Tertiair,2908,7714,0.376977
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,EU,Primair,17,310,0.0548387
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,EU,Quartair,62,310,0.2
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,EU,Secundair,77,310,0.248387
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2017,EU,Tertiair,154,310,0.496774
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2018,België,Primair,134,7750,0.0172903
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2018,België,Quartair,2692,7750,0.347355
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2018,België,Secundair,1931,7750,0.249161
Lochristi,44034,Nee,"Loontrekkenden, naar sector, naar herkomst",2018,België,Tertiair,2993,7750,0.386194
