Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Herkomst,Leeftijd,Aantal werkzoekenden,Totale beroepsbevolking,Procent
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Niet-EU,50-64 jaar,10,63,0.15873
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Turkije en Maghreb                                ,25-49 jaar,10,68,0.147059
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,West- en Noord-EU15,25-49 jaar,13,185,0.0702703
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Andere landen                                     ,25-49 jaar,28,188,0.148936
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,15-24 jaar,22,610,0.0360656
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,25-49 jaar,191,4607,0.0414586
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,50-64 jaar,148,2490,0.0594378
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,EU,25-49 jaar,23,434,0.0529954
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,EU,50-64 jaar,13,108,0.12037
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,EU13                                              ,25-49 jaar,12,217,0.0552995
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Europa niet-EU                                    ,25-49 jaar,11,144,0.0763889
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,15-24 jaar,10,62,0.16129
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,25-49 jaar,53,421,0.125891
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,50-64 jaar,16,74,0.216216
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Turkije en Maghreb                                ,25-49 jaar,14,89,0.157303
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,West- en Noord-EU15,25-49 jaar,11,188,0.0585106
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Andere landen                                     ,25-49 jaar,23,192,0.119792
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,15-24 jaar,26,610,0.042623
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,25-49 jaar,163,4573,0.035644
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,50-64 jaar,141,2591,0.0544191
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,EU,25-49 jaar,27,475,0.0568421
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,EU13                                              ,25-49 jaar,15,246,0.0609756
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Niet-EU,25-49 jaar,40,434,0.0921659
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Niet-EU,50-64 jaar,16,83,0.192771
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,West- en Noord-EU15,25-49 jaar,11,196,0.0561224
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Andere landen                                     ,25-49 jaar,14,226,0.0619469
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,15-24 jaar,23,598,0.0384615
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,25-49 jaar,126,4466,0.0282132
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,50-64 jaar,133,2647,0.0502456
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,EU,25-49 jaar,23,549,0.0418944
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,EU,50-64 jaar,12,124,0.0967742
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,EU13                                              ,25-49 jaar,13,306,0.0424837
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Niet-EU,25-49 jaar,33,489,0.0674847
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Niet-EU,50-64 jaar,10,99,0.10101
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Turkije en Maghreb                                ,25-49 jaar,14,103,0.135922
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Andere landen                                     ,25-49 jaar,14,280,0.05
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,15-24 jaar,22,618,0.0355987
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,25-49 jaar,110,4274,0.025737
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,50-64 jaar,116,2756,0.04209
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,EU,25-49 jaar,17,599,0.0283806
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,EU,50-64 jaar,13,153,0.0849673
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Europa niet-EU                                    ,50-64 jaar,10,45,0.222222
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Niet-EU,25-49 jaar,32,555,0.0576577
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Niet-EU,50-64 jaar,18,119,0.151261
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,Turkije en Maghreb                                ,25-49 jaar,12,113,0.106195
Eeklo,43005,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,West- en Noord-EU15,25-49 jaar,10,218,0.0458716
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,25-49 jaar,48,1850,0.0259459
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,33,708,0.0466102
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,25-49 jaar,49,1812,0.0270419
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,50-64 jaar,35,719,0.0486787
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,25-49 jaar,47,1802,0.0260821
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,50-64 jaar,38,762,0.0498688
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,25-49 jaar,48,1807,0.0265634
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,50-64 jaar,40,777,0.0514801
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,25-49 jaar,43,1801,0.0238756
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,50-64 jaar,35,823,0.0425273
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,25-49 jaar,45,1729,0.0260266
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,50-64 jaar,35,852,0.0410798
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,25-49 jaar,52,1698,0.0306243
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,50-64 jaar,39,879,0.0443686
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,25-49 jaar,40,1639,0.0244051
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,50-64 jaar,37,915,0.0404372
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,25-49 jaar,27,1625,0.0166154
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,50-64 jaar,32,932,0.0343348
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,25-49 jaar,22,1644,0.013382
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,50-64 jaar,24,940,0.0255319
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,25-49 jaar,29,1623,0.0178681
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,50-64 jaar,21,960,0.021875
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,25-49 jaar,22,1579,0.0139329
Kaprijke,43007,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,50-64 jaar,25,992,0.0252016
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,15-24 jaar,36,854,0.0421546
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,25-49 jaar,165,6610,0.0249622
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,173,2382,0.072628
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,EU,25-49 jaar,13,370,0.0351351
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,EU,50-64 jaar,11,91,0.120879
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Niet-EU,25-49 jaar,11,94,0.117021
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,West- en Noord-EU15,25-49 jaar,10,313,0.0319489
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,15-24 jaar,43,830,0.0518072
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,25-49 jaar,191,6574,0.0290538
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,50-64 jaar,174,2489,0.0699076
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,EU,25-49 jaar,16,388,0.0412371
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,EU,50-64 jaar,10,86,0.116279
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,West- en Noord-EU15,25-49 jaar,12,317,0.0378549
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,15-24 jaar,41,808,0.0507426
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,25-49 jaar,154,6523,0.0236088
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,50-64 jaar,165,2535,0.0650888
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,EU,25-49 jaar,19,398,0.0477387
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,EU,50-64 jaar,10,91,0.10989
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,Niet-EU,25-49 jaar,10,129,0.0775194
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,West- en Noord-EU15,25-49 jaar,11,314,0.0350318
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,15-24 jaar,40,870,0.045977
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,25-49 jaar,152,6450,0.0235659
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,50-64 jaar,164,2649,0.0619102
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,EU,25-49 jaar,11,419,0.026253
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,EU,50-64 jaar,10,100,0.1
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,15-24 jaar,51,820,0.0621951
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,25-49 jaar,164,6370,0.0257457
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,50-64 jaar,151,2739,0.0551296
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,EU,25-49 jaar,16,438,0.0365297
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,EU13                                              ,25-49 jaar,10,111,0.0900901
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,Niet-EU,25-49 jaar,13,163,0.0797546
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,15-24 jaar,51,811,0.0628853
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,25-49 jaar,169,6287,0.0268809
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,50-64 jaar,169,2851,0.0592774
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,EU,25-49 jaar,24,453,0.0529801
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,Niet-EU,25-49 jaar,20,169,0.118343
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,West- en Noord-EU15,25-49 jaar,13,305,0.042623
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Andere landen                                     ,25-49 jaar,10,112,0.0892857
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,15-24 jaar,49,850,0.0576471
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,25-49 jaar,163,6185,0.0263541
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,50-64 jaar,182,3014,0.0603849
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,EU,25-49 jaar,26,461,0.0563991
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,EU13                                              ,25-49 jaar,10,136,0.0735294
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,Niet-EU,25-49 jaar,15,166,0.0903614
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,West- en Noord-EU15,25-49 jaar,12,308,0.038961
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Andere landen                                     ,25-49 jaar,15,119,0.12605
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,15-24 jaar,36,850,0.0423529
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,25-49 jaar,153,6114,0.0250245
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,50-64 jaar,173,3143,0.055043
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,EU,25-49 jaar,23,477,0.048218
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,Niet-EU,25-49 jaar,21,180,0.116667
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,West- en Noord-EU15,25-49 jaar,11,313,0.0351438
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Andere landen                                     ,25-49 jaar,14,115,0.121739
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,15-24 jaar,20,812,0.0246305
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,25-49 jaar,129,6092,0.0211753
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,50-64 jaar,149,3233,0.0460872
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,EU,25-49 jaar,18,502,0.0358566
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,Niet-EU,25-49 jaar,22,190,0.115789
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,West- en Noord-EU15,25-49 jaar,11,326,0.0337423
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Andere landen                                     ,25-49 jaar,12,120,0.1
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,15-24 jaar,17,750,0.0226667
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,25-49 jaar,100,6019,0.0166141
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,50-64 jaar,134,3325,0.0403008
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,EU,25-49 jaar,18,527,0.0341556
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,Niet-EU,25-49 jaar,19,201,0.0945274
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,West- en Noord-EU15,25-49 jaar,10,320,0.03125
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,15-24 jaar,11,752,0.0146277
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,25-49 jaar,93,5936,0.0156671
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,50-64 jaar,116,3379,0.0343297
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,EU,25-49 jaar,16,550,0.0290909
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,Niet-EU,25-49 jaar,12,210,0.0571429
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,West- en Noord-EU15,25-49 jaar,10,327,0.030581
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,25-49 jaar,69,5929,0.0116377
Maldegem,43010,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,50-64 jaar,112,3465,0.0323232
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,25-49 jaar,38,1778,0.0213723
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,51,762,0.0669291
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,25-49 jaar,41,1771,0.0231508
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2010,België,50-64 jaar,47,778,0.0604113
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,25-49 jaar,50,1721,0.0290529
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2011,België,50-64 jaar,48,787,0.0609911
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,25-49 jaar,51,1749,0.0291595
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2012,België,50-64 jaar,40,820,0.0487805
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,15-24 jaar,13,228,0.0570175
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,25-49 jaar,49,1720,0.0284884
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2013,België,50-64 jaar,30,841,0.0356718
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,15-24 jaar,17,243,0.0699588
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,25-49 jaar,51,1662,0.0306859
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2014,België,50-64 jaar,36,899,0.0400445
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,15-24 jaar,16,225,0.0711111
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,25-49 jaar,46,1647,0.0279296
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2015,België,50-64 jaar,34,906,0.0375276
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,15-24 jaar,14,218,0.0642202
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,25-49 jaar,52,1653,0.031458
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2016,België,50-64 jaar,34,946,0.0359408
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,25-49 jaar,37,1627,0.0227412
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2017,België,50-64 jaar,35,964,0.0363071
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,25-49 jaar,33,1630,0.0202454
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2018,België,50-64 jaar,28,974,0.0287474
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,25-49 jaar,39,1658,0.0235223
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2019,België,50-64 jaar,24,986,0.0243408
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,25-49 jaar,28,1644,0.0170316
Sint-Laureins,43014,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2020,België,50-64 jaar,19,1014,0.0187377
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,15-24 jaar,33,391,0.084399
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,25-49 jaar,101,2801,0.0360586
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,België,50-64 jaar,89,983,0.0905392
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,EU,25-49 jaar,33,403,0.0818859
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,EU,50-64 jaar,14,121,0.115702
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Niet-EU,25-49 jaar,20,206,0.0970874
Zelzate,43018,Nee,"Werkloosheidsgraad, naar herkomst, naar leeftijd",2009,Turkije en Maghreb                                ,25-49 jaar,10,84,0.119048
