Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Geslacht,Aantal meerderjarige nieuwkomers naar geslacht,Aantal meerderjarige nieuwkomers,Procent
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,10,21,0.47619
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,8,15,0.533333
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,7,15,0.466667
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,13,19,0.684211
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,6,19,0.315789
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,11,21,0.52381
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,10,21,0.47619
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,17,26,0.653846
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,9,26,0.346154
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,34,49,0.693878
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,15,49,0.306122
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,22,33,0.666667
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,11,33,0.333333
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,22,36,0.611111
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,14,36,0.388889
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,23,40,0.575
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,17,40,0.425
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,18,27,0.666667
Nazareth,44048,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,9,27,0.333333
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,5,23,0.217391
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,18,23,0.782609
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,14,25,0.56
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,11,25,0.44
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,3,15,0.2
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,12,15,0.8
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,4,13,0.307692
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,9,13,0.692308
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,6,19,0.315789
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,13,19,0.684211
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,7,14,0.5
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,7,14,0.5
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,14,25,0.56
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,11,25,0.44
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,16,25,0.64
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,9,25,0.36
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,12,28,0.428571
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,16,28,0.571429
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,24,39,0.615385
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,15,39,0.384615
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,14,26,0.538462
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,12,26,0.461538
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,5,10,0.5
Oosterzele,44052,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,5,10,0.5
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,18,34,0.529412
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,16,34,0.470588
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,15,25,0.6
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,10,25,0.4
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,6,14,0.428571
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,8,14,0.571429
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,27,36,0.75
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,9,36,0.25
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,16,34,0.470588
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,18,34,0.529412
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,18,27,0.666667
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,9,27,0.333333
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,26,38,0.684211
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,12,38,0.315789
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,32,41,0.780488
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,9,41,0.219512
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,21,31,0.677419
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,10,31,0.322581
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,15,26,0.576923
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,11,26,0.423077
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,10,21,0.47619
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,11,21,0.52381
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,9,17,0.529412
Sint-Martens-Latem,44064,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,8,17,0.470588
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,42,49,0.857143
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,7,49,0.142857
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,35,48,0.729167
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,13,48,0.270833
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,8,19,0.421053
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,11,19,0.578947
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,12,16,0.75
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,4,16,0.25
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,5,8,0.625
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,3,8,0.375
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,16,26,0.615385
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,10,26,0.384615
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,22,30,0.733333
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,8,30,0.266667
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,13,24,0.541667
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,11,24,0.458333
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,15,21,0.714286
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,6,21,0.285714
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,19,29,0.655172
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,10,29,0.344828
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,13,21,0.619048
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,8,21,0.380952
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,13,14,0.928571
Wachtebeke,44073,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,1,14,0.0714286
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,20,34,0.588235
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,14,34,0.411765
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,48,67,0.716418
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,19,67,0.283582
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,28,46,0.608696
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,18,46,0.391304
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,23,44,0.522727
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,21,44,0.477273
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,24,45,0.533333
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,21,45,0.466667
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,29,52,0.557692
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,23,52,0.442308
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,37,66,0.560606
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,29,66,0.439394
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,21,41,0.512195
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,20,41,0.487805
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,25,45,0.555556
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,20,45,0.444444
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,23,53,0.433962
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,30,53,0.566038
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,35,69,0.507246
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,34,69,0.492754
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,16,41,0.390244
Zulte,44081,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,25,41,0.609756
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,74,152,0.486842
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,78,152,0.513158
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,75,139,0.539568
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,64,139,0.460432
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,78,147,0.530612
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,69,147,0.469388
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,82,145,0.565517
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,63,145,0.434483
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,99,164,0.603659
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,65,164,0.396341
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,81,160,0.50625
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,79,160,0.49375
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,83,154,0.538961
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,71,154,0.461039
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,83,156,0.532051
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,73,156,0.467949
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,108,191,0.565445
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,83,191,0.434555
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,112,192,0.583333
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,80,192,0.416667
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,87,168,0.517857
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,81,168,0.482143
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,62,126,0.492063
Deinze,44083,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,64,126,0.507937
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,43,68,0.632353
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,25,68,0.367647
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,56,91,0.615385
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,35,91,0.384615
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,69,90,0.766667
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,21,90,0.233333
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,58,101,0.574257
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,43,101,0.425743
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,32,74,0.432432
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,42,74,0.567568
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,53,88,0.602273
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,35,88,0.397727
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,76,122,0.622951
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,46,122,0.377049
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,94,146,0.643836
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,52,146,0.356164
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,80,134,0.597015
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,54,134,0.402985
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,100,155,0.645161
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,55,155,0.354839
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,72,114,0.631579
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,42,114,0.368421
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,50,107,0.46729
Aalter,44084,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,57,107,0.53271
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,15,51,0.294118
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,36,51,0.705882
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,20,33,0.606061
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,13,33,0.393939
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,36,60,0.6
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,24,60,0.4
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,22,42,0.52381
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,20,42,0.47619
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,13,36,0.361111
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,23,36,0.638889
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,28,56,0.5
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,28,56,0.5
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,20,48,0.416667
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,28,48,0.583333
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,23,54,0.425926
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,31,54,0.574074
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,49,87,0.563218
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,38,87,0.436782
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,39,80,0.4875
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,41,80,0.5125
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,24,47,0.510638
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,23,47,0.489362
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,27,49,0.55102
Lievegem,44085,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,22,49,0.44898
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,51,97,0.525773
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,46,97,0.474227
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,50,88,0.568182
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,38,88,0.431818
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,50,82,0.609756
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,32,82,0.390244
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,66,106,0.622642
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,40,106,0.377358
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,59,111,0.531532
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,52,111,0.468468
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,60,110,0.545455
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,50,110,0.454545
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,69,107,0.64486
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,38,107,0.35514
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,70,120,0.583333
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,50,120,0.416667
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,88,139,0.633094
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,51,139,0.366906
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,138,185,0.745946
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,47,185,0.254054
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,115,174,0.66092
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,59,174,0.33908
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,81,140,0.578571
Oudenaarde,45035,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,59,140,0.421429
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,58,119,0.487395
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,61,119,0.512605
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,65,127,0.511811
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,62,127,0.488189
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,64,119,0.537815
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,55,119,0.462185
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,59,103,0.572816
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,44,103,0.427184
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,71,130,0.546154
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,59,130,0.453846
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,61,114,0.535088
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,53,114,0.464912
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,110,180,0.611111
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2016,70,180,0.388889
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2017,93,146,0.636986
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2017,53,146,0.363014
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2018,71,144,0.493056
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2018,73,144,0.506944
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2019,84,143,0.587413
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2019,59,143,0.412587
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2020,64,126,0.507937
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2020,62,126,0.492063
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2021,71,131,0.541985
Ronse,45041,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2021,60,131,0.458015
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2010,25,35,0.714286
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2010,10,35,0.285714
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2011,11,24,0.458333
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2011,13,24,0.541667
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2012,23,37,0.621622
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2012,14,37,0.378378
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2013,26,35,0.742857
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2013,9,35,0.257143
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2014,14,25,0.56
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2014,11,25,0.44
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2015,11,20,0.55
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Vrouwen,2015,9,20,0.45
Brakel,45059,Nee,"Meerderjarige nieuwkomers, naar geslacht",Mannen,2016,24,41,0.585366
