Gemeente,Nis-code,Centrumstad?,Indicator,Geslacht,Jaar,Aantal personen met huidige niet-Belgische nationaliteit naar geslacht,Aantal inwoners naar geslacht,Procent
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,37,6633,0.00557817
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,33,7076,0.00466365
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,35,6653,0.00526078
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,34,7036,0.00483229
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,36,6642,0.00542005
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,40,7027,0.00569233
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,40,6627,0.00603591
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,50,7000,0.00714286
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,49,6626,0.00739511
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,50,6992,0.00715103
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,55,6666,0.00825083
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,54,7008,0.00770548
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,52,6693,0.00776931
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,51,7033,0.00725153
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,59,6695,0.00881255
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,57,7064,0.00806908
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,63,6746,0.00933887
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,62,7134,0.00869078
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,61,6807,0.00896136
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,67,7194,0.00931332
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,60,6858,0.00874891
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,71,7251,0.00979175
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,82,6908,0.0118703
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,86,7271,0.0118278
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,96,7012,0.0136908
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,104,7318,0.0142115
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,111,7075,0.015689
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,116,7347,0.0157888
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,114,7085,0.0160903
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,116,7391,0.0156948
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,146,7182,0.0203286
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,133,7458,0.0178332
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,139,7252,0.0191671
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,141,7535,0.0187127
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,174,7261,0.0239636
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,159,7536,0.0210987
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,182,7241,0.0251346
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,175,7540,0.0232095
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,200,7264,0.027533
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,183,7537,0.0242802
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,201,7277,0.0276213
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,203,7526,0.0269732
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,201,7279,0.0276137
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,203,7483,0.0271282
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,219,7328,0.0298854
Brakel,45059,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,227,7522,0.0301781
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,27,2994,0.00901804
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,25,3092,0.00808538
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,27,3001,0.008997
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,20,3099,0.00645369
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,24,2981,0.00805099
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,23,3073,0.00748454
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,29,2997,0.00967634
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,22,3085,0.00713128
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,34,3021,0.0112546
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,29,3107,0.00933376
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,32,3007,0.0106418
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,30,3094,0.00969619
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,32,3044,0.0105125
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,28,3117,0.008983
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,38,3112,0.0122108
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,27,3146,0.00858233
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,43,3157,0.0136205
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,42,3225,0.0130233
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,58,3187,0.0181989
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,48,3256,0.014742
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,51,3196,0.0159574
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,39,3240,0.012037
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,48,3217,0.0149207
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,43,3261,0.0131861
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,46,3182,0.0144563
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,46,3264,0.0140931
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,42,3171,0.013245
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,44,3293,0.0133617
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,38,3141,0.0120981
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,50,3254,0.0153657
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,39,3171,0.012299
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,58,3272,0.0177262
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,45,3190,0.0141066
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,65,3255,0.0199693
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,55,3199,0.0171929
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,70,3248,0.0215517
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,59,3200,0.0184375
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,64,3253,0.0196741
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,60,3221,0.0186278
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,63,3267,0.0192837
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,78,3277,0.0238023
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,69,3300,0.0209091
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,85,3314,0.0256488
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,76,3368,0.0225653
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,90,3370,0.0267062
Kluisbergen,45060,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,69,3421,0.0201695
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,13,2999,0.00433478
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,17,3072,0.00553385
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,12,2996,0.00400534
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,13,3033,0.00428619
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,12,2979,0.0040282
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,15,3030,0.0049505
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,13,2985,0.00435511
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,19,2999,0.00633545
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,11,2988,0.00368139
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,17,2979,0.00570661
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,11,2955,0.0037225
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,19,2974,0.0063887
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,17,2973,0.00571813
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,23,3004,0.00765646
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,21,3029,0.00693298
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,23,3056,0.00752618
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,32,3064,0.0104439
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,26,3074,0.00845804
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,30,3143,0.00954502
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,24,3157,0.00760215
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,34,3139,0.0108315
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,23,3125,0.00736
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,50,3147,0.0158881
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,27,3126,0.00863724
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,49,3117,0.0157202
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,26,3158,0.00823306
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,42,3150,0.0133333
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,23,3160,0.00727848
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,39,3154,0.0123653
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,31,3169,0.00978227
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,66,3169,0.0208268
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,41,3163,0.0129624
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,61,3172,0.0192308
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,43,3154,0.0136335
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,60,3202,0.0187383
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,46,3197,0.0143885
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,49,3209,0.0152696
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,36,3231,0.0111421
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,54,3193,0.016912
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,50,3204,0.0156055
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,60,3217,0.0186509
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,57,3178,0.0179358
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,66,3249,0.0203139
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,61,3196,0.0190864
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,71,3269,0.0217192
Wortegem-Petegem,45061,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,69,3248,0.0212438
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,3,962,0.0031185
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,4,1006,0.00397614
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,2,945,0.0021164
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,1,976,0.00102459
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,1,948,0.00105485
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,1,967,0.00103413
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,2,935,0.00213904
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,1,980,0.00102041
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,3,929,0.00322928
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,5,987,0.00506586
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,5,966,0.00517598
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,4,1009,0.00396432
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,6,978,0.00613497
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,5,1026,0.00487329
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,6,992,0.00604839
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,5,1062,0.0047081
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,6,996,0.0060241
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,6,1076,0.00557621
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,11,990,0.0111111
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,7,1047,0.00668577
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,11,986,0.0111562
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,10,1063,0.00940734
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,19,1008,0.0188492
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,9,1068,0.00842697
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,14,987,0.0141844
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,4,1071,0.00373483
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,13,992,0.0131048
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,6,1081,0.00555042
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,15,987,0.0151976
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,8,1069,0.00748363
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,13,975,0.0133333
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,6,1065,0.0056338
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,12,967,0.0124095
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,5,1033,0.00484027
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,6,980,0.00612245
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,6,1048,0.00572519
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,9,990,0.00909091
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,11,1058,0.010397
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,10,980,0.0102041
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,13,1056,0.0123106
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,7,973,0.00719424
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,10,1049,0.00953289
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,11,965,0.011399
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,11,1044,0.0105364
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,11,972,0.0113169
Horebeke,45062,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,11,1051,0.0104662
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,11,3153,0.00348874
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,16,3138,0.00509879
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,10,3143,0.00318167
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,16,3159,0.00506489
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,13,3176,0.0040932
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,19,3198,0.00594121
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,16,3184,0.00502513
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,14,3216,0.00435323
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,18,3179,0.00566216
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,17,3220,0.0052795
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,23,3185,0.00722135
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,17,3241,0.00524529
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,18,3188,0.00564617
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,12,3211,0.00373715
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,16,3207,0.00498909
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,11,3247,0.00338774
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,17,3213,0.00529101
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,16,3261,0.00490647
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,25,3211,0.00778574
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,18,3267,0.00550964
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,31,3227,0.00960645
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,27,3307,0.0081645
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,25,3199,0.00781494
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,29,3298,0.00879321
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,27,3239,0.00833591
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,34,3303,0.0102937
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,30,3240,0.00925926
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,41,3282,0.0124924
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,34,3266,0.0104103
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,34,3313,0.0102626
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,30,3256,0.00921376
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,32,3292,0.00972053
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,33,3268,0.0100979
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,31,3282,0.00944546
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,27,3291,0.00820419
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,33,3272,0.0100856
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,33,3288,0.0100365
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,44,3279,0.0134187
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,34,3311,0.0102688
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,45,3305,0.0136157
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,42,3308,0.0126965
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,46,3271,0.014063
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2021,50,3333,0.0150015
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2021,53,3293,0.0160947
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Mannen,2022,60,3350,0.0179104
Lierde,45063,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2022,59,3339,0.01767
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2000,27,3148,0.00857687
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2000,31,3300,0.00939394
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2001,26,3172,0.00819672
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2001,25,3275,0.00763359
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2002,27,3161,0.0085416
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2002,25,3273,0.00763825
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2003,24,3119,0.00769477
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2003,28,3285,0.00852359
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2004,22,3105,0.00708535
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2004,24,3281,0.00731484
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2005,23,3132,0.00734355
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2005,28,3290,0.00851064
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2006,25,3160,0.00791139
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2006,31,3308,0.00937122
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2007,24,3141,0.00764088
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2007,33,3319,0.00994275
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2008,26,3137,0.00828817
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2008,34,3309,0.010275
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2009,29,3140,0.00923567
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2009,30,3301,0.00908816
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2010,27,3114,0.00867052
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2010,27,3304,0.00817191
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2011,33,3156,0.0104563
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2011,31,3292,0.00941677
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2012,25,3126,0.00799744
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2012,32,3302,0.0096911
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2013,29,3083,0.00940642
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2013,29,3267,0.00887665
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2014,26,3051,0.0085218
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2014,36,3281,0.0109723
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2015,30,3063,0.00979432
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2015,32,3278,0.00976205
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2016,28,3031,0.00923788
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2016,36,3250,0.0110769
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2017,39,3057,0.0127576
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2017,45,3296,0.0136529
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2018,37,3064,0.0120757
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2018,47,3274,0.0143555
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2019,35,3077,0.0113747
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2019,42,3266,0.0128598
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Mannen,2020,37,3081,0.0120091
Maarkedal,45064,Nee,"Vreemdelingen, naar geslacht",Vrouwen,2020,46,3257,0.0141234
