Gemeente,Nis-code,Centrumstad?,Indicator,Jaar,Nationaliteit,Aantal meerderjarige nieuwkomers naar nationaliteitsgroep,Aantal meerderjarige nieuwkomers,Procent
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,20,115,0.17391
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),45,115,0.3913
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,50,115,0.43478
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,115,0.0
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,25,86,0.2907
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),29,86,0.33721
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,32,86,0.37209
Dilsen-Stokkem,72041,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,86,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,34,87,0.3908
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),22,87,0.25287
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,30,87,0.34483
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,1,87,0.01149
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,24,51,0.47059
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),12,51,0.23529
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,15,51,0.29412
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,51,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,18,50,0.36
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),20,50,0.4
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,12,50,0.24
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,0,50,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,20,46,0.43478
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),19,46,0.41304
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,7,46,0.15217
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,0,46,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,4,36,0.11111
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),22,36,0.61111
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,9,36,0.25
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,1,36,0.02778
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,40,70,0.57143
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),11,70,0.15714
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,19,70,0.27143
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,70,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,41,81,0.50617
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),17,81,0.20988
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,19,81,0.23457
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,4,81,0.04938
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,12,74,0.16216
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),40,74,0.54054
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,22,74,0.2973
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,74,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,14,68,0.20588
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),30,68,0.44118
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,22,68,0.32353
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,2,68,0.02941
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,19,78,0.24359
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),41,78,0.52564
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,18,78,0.23077
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,78,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,14,58,0.24138
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),29,58,0.5
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,15,58,0.25862
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,58,0.0
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,25,60,0.41667
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),27,60,0.45
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,8,60,0.13333
Oudsbergen,72042,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,60,0.0
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,45,228,0.19737
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),49,228,0.21491
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,134,228,0.58772
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,228,0.0
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,72,209,0.3445
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),36,209,0.17225
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,100,209,0.47847
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,1,209,0.00478
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,86,224,0.38393
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),47,224,0.20982
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,90,224,0.40179
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,1,224,0.00446
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,45,176,0.25568
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),36,176,0.20455
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,95,176,0.53977
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,0,176,0.0
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,70,220,0.31818
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),39,220,0.17727
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,109,220,0.49545
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,2,220,0.00909
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,84,197,0.4264
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),23,197,0.11675
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,89,197,0.45178
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,1,197,0.00508
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,109,270,0.4037
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),49,270,0.18148
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,106,270,0.39259
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,6,270,0.02222
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,73,181,0.40331
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),25,181,0.13812
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,83,181,0.45856
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,181,0.0
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,88,240,0.36667
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),68,240,0.28333
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,82,240,0.34167
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,2,240,0.00833
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,92,260,0.35385
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),56,260,0.21538
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,112,260,0.43077
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,260,0.0
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,68,214,0.31776
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),49,214,0.22897
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,97,214,0.45327
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,214,0.0
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,88,224,0.39286
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),47,224,0.20982
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,89,224,0.39732
Pelt,72043,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,0,224,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,23,38,0.60526
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),9,38,0.23684
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,6,38,0.15789
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,38,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,8,29,0.27586
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),15,29,0.51724
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,6,29,0.2069
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,29,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,13,25,0.52
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),6,25,0.24
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,6,25,0.24
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,0,25,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,17,26,0.65385
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),6,26,0.23077
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,2,26,0.07692
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,1,26,0.03846
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,16,24,0.66667
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),6,24,0.25
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,2,24,0.08333
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,24,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,18,32,0.5625
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),11,32,0.34375
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,3,32,0.09375
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,0,32,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,25,28,0.89286
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),0,28,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,3,28,0.10714
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,0,28,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,11,21,0.52381
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),7,21,0.33333
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,3,21,0.14286
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,21,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,9,24,0.375
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),10,24,0.41667
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,5,24,0.20833
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,24,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,19,36,0.52778
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),13,36,0.36111
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,4,36,0.11111
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,0,36,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,6,19,0.31579
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),7,19,0.36842
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,6,19,0.31579
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,0,19,0.0
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,12,22,0.54545
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),8,22,0.36364
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,1,22,0.04545
Alken,73001,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,1,22,0.04545
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,89,157,0.56688
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),16,157,0.10191
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,52,157,0.33121
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,0,157,0.0
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,55,107,0.51402
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),17,107,0.15888
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,35,107,0.3271
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,0,107,0.0
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,35,87,0.4023
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),18,87,0.2069
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,29,87,0.33333
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,5,87,0.05747
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Derdelander,31,75,0.41333
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,EU+ (excl. Nederland),21,75,0.28
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Nederland,23,75,0.30667
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2013,Onbepaalde nationaliteit,0,75,0.0
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Derdelander,20,57,0.35088
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,EU+ (excl. Nederland),15,57,0.26316
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Nederland,22,57,0.38596
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2014,Onbepaalde nationaliteit,0,57,0.0
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Derdelander,49,111,0.44144
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,EU+ (excl. Nederland),25,111,0.22523
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Nederland,34,111,0.30631
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2015,Onbepaalde nationaliteit,3,111,0.02703
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Derdelander,56,120,0.46667
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,EU+ (excl. Nederland),25,120,0.20833
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Nederland,38,120,0.31667
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2016,Onbepaalde nationaliteit,1,120,0.00833
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Derdelander,50,123,0.4065
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,EU+ (excl. Nederland),35,123,0.28455
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Nederland,38,123,0.30894
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2017,Onbepaalde nationaliteit,0,123,0.0
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Derdelander,33,88,0.375
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,EU+ (excl. Nederland),23,88,0.26136
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Nederland,32,88,0.36364
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2018,Onbepaalde nationaliteit,0,88,0.0
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Derdelander,47,133,0.35338
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,EU+ (excl. Nederland),43,133,0.32331
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Nederland,42,133,0.31579
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2019,Onbepaalde nationaliteit,1,133,0.00752
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Derdelander,42,107,0.39252
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,EU+ (excl. Nederland),30,107,0.28037
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Nederland,34,107,0.31776
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2020,Onbepaalde nationaliteit,1,107,0.00935
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Derdelander,52,120,0.43333
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,EU+ (excl. Nederland),29,120,0.24167
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Nederland,37,120,0.30833
Bilzen,73006,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2021,Onbepaalde nationaliteit,2,120,0.01667
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Derdelander,25,72,0.34722
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,EU+ (excl. Nederland),40,72,0.55556
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Nederland,4,72,0.05556
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2010,Onbepaalde nationaliteit,3,72,0.04167
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Derdelander,26,57,0.45614
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,EU+ (excl. Nederland),26,57,0.45614
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Nederland,4,57,0.07018
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2011,Onbepaalde nationaliteit,1,57,0.01754
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Derdelander,19,105,0.18095
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,EU+ (excl. Nederland),80,105,0.7619
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Nederland,5,105,0.04762
Borgloon,73009,Nee,"Meerderjarige nieuwkomers, naar nationaliteit",2012,Onbepaalde nationaliteit,1,105,0.00952
