Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Aantal personen met een verhoogde tegemoetkoming,Aantal inwoners,Procent
Tessenderlo,71057,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2180,18881,0.11546
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2366,21139,0.111926
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2518,21195,0.118802
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2563,21276,0.120464
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2659,21269,0.125018
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2661,21214,0.125436
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2650,21237,0.124782
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2652,21327,0.124349
Zonhoven,71066,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2515,21339,0.117859
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,775,7109,0.109017
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,790,7138,0.110675
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,792,7239,0.109407
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,837,7270,0.115131
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,778,7234,0.107548
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,799,7289,0.109617
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,798,7282,0.109585
Zutendaal,71067,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,821,7290,0.11262
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1257,10574,0.118876
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1244,10617,0.117171
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1300,10618,0.122434
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1330,10733,0.123917
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1337,10824,0.123522
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1296,10897,0.118932
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1279,10977,0.116516
Ham,71069,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1219,11031,0.110507
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,4672,32381,0.144282
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,4928,32774,0.150363
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,5075,33011,0.153737
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,5242,33156,0.158101
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,5320,33406,0.159253
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,5350,33708,0.158716
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,5337,33892,0.157471
Heusden-Zolder,71070,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,5312,34207,0.15529
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1581,12850,0.123035
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1619,12869,0.125806
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1655,12917,0.128126
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1635,12949,0.126265
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1738,13085,0.132824
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1723,13110,0.131426
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1771,13144,0.134738
Bocholt,72003,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1767,13253,0.133328
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2084,15547,0.134045
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2103,15660,0.134291
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2148,15785,0.136079
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2306,15911,0.144931
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2291,16005,0.143143
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2280,16085,0.141747
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2280,16169,0.141011
Bree,72004,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2137,16097,0.132758
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1573,12373,0.127132
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1525,12348,0.123502
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1516,12309,0.123162
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1573,12277,0.128126
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1527,12233,0.124826
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1525,12174,0.125267
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1469,12206,0.120351
Kinrooi,72018,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1466,12216,0.120007
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,3892,33744,0.115339
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,4095,33852,0.120968
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,4113,33957,0.121124
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,4366,33996,0.128427
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,4396,34044,0.129127
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,4317,34079,0.126676
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,4248,34245,0.124047
Lommel,72020,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,4134,34255,0.120683
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,3425,24969,0.13717
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,3594,25115,0.143102
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,3653,25133,0.145347
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,3820,25233,0.151389
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,3803,25201,0.150907
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,3797,25317,0.149978
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,3784,25310,0.149506
Maaseik,72021,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,3764,25389,0.148253
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1948,16185,0.120358
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2028,16284,0.124539
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2054,16312,0.12592
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2197,16427,0.133743
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2123,16406,0.129404
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2121,16357,0.129669
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2094,16298,0.128482
Peer,72030,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2069,16421,0.125997
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1659,14265,0.116299
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1812,14371,0.126087
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1810,14356,0.12608
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1941,14427,0.134539
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1956,14427,0.135579
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1939,14369,0.134943
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1867,14299,0.130569
Hamont-Achel,72037,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1838,14337,0.1282
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1375,12166,0.11302
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1412,12266,0.115115
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1427,12294,0.116073
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1474,12276,0.120072
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1527,12290,0.124247
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1577,12419,0.126983
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1525,12510,0.121902
Hechtel-Eksel,72038,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1531,12543,0.12206
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,4374,30623,0.142834
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,4485,30666,0.146253
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,4652,30592,0.152066
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,4807,30601,0.157086
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,4825,30623,0.157561
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,4896,30655,0.159713
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,4905,30550,0.160556
Houthalen-Helchteren,72039,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,4660,30498,0.152797
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2983,20028,0.148941
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,3103,20199,0.153621
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,3160,20287,0.155765
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,3317,20310,0.163319
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,3274,20454,0.160066
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,3274,20590,0.159009
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,3261,20693,0.15759
Dilsen-Stokkem,72041,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,3118,20819,0.149767
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,2649,23202,0.114171
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,2672,23214,0.115103
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,2740,23379,0.117199
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,2838,23375,0.121412
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,2774,23423,0.118431
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,2816,23532,0.119667
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,2765,23615,0.117087
Oudsbergen,72042,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,2664,23520,0.113265
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,3609,31530,0.114462
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,3691,31684,0.116494
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,3878,31920,0.121491
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,4117,32378,0.127154
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,4138,32652,0.12673
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,4098,32902,0.124552
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,4074,33076,0.123171
Pelt,72043,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,3996,33383,0.119702
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1400,11398,0.122829
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1423,11421,0.124595
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1435,11456,0.125262
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1477,11495,0.128491
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1513,11565,0.130826
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1505,11499,0.130881
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1485,11626,0.127731
Alken,73001,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1461,11685,0.125032
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,4565,31460,0.145105
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,4733,31710,0.149259
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,4785,31829,0.150335
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,5141,32151,0.159902
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,5108,32318,0.158054
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,5128,32328,0.158624
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,5127,32477,0.157866
Bilzen,73006,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,4927,32536,0.151432
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1502,10561,0.142221
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1516,10588,0.143181
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1518,10579,0.143492
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1593,10668,0.149325
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1616,10697,0.15107
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1737,10906,0.15927
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1689,11010,0.153406
Borgloon,73009,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1639,11123,0.147352
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1193,7160,0.16662
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1238,7237,0.171065
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1201,7205,0.16669
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1221,7225,0.168997
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1183,7290,0.162277
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1181,7391,0.159789
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1153,7337,0.157149
Heers,73022,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1116,7339,0.152064
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,20,85,0.235294
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,19,86,0.22093
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,20,89,0.224719
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,19,89,0.213483
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,16,88,0.181818
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,15,83,0.180723
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,16,79,0.202532
Herstappe,73028,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,15,78,0.192308
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1296,9627,0.134621
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1309,9608,0.136241
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1314,9643,0.136265
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1371,9709,0.141209
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1358,9685,0.140217
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1339,9688,0.138212
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2020,1366,9730,0.140391
Hoeselt,73032,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2021,1312,9740,0.134702
Kortessem,73040,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2014,1069,8393,0.127368
Kortessem,73040,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2015,1139,8380,0.135919
Kortessem,73040,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2016,1104,8359,0.132073
Kortessem,73040,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2017,1139,8359,0.13626
Kortessem,73040,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2018,1140,8446,0.134975
Kortessem,73040,Nee,Personen met verhoogde tegemoetkoming in ziekteverzekering,2019,1136,8442,0.134565
