Gemeente,NIS-code,Centrumstad?,Indicator,Jaar,Herkomst,Aantal personen met een (equivalent) leefloon naar herkomst,"Aantal inwoners naar herkomst 
(KSZ-cijfers)",Procent
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,74,34250,0.00216058
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,EU,15,2197,0.00682749
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Europa niet-EU                                    ,36,1102,0.0326679
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,119,3872,0.0307335
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,73,2462,0.0296507
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,79,34190,0.00231062
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU,23,2278,0.0100966
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,EU13                                              ,10,777,0.01287
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Europa niet-EU                                    ,32,1122,0.0285205
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,118,4260,0.0276995
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Turkije en Maghreb                                ,13,676,0.0192308
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,87,2359,0.03688
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,91,33926,0.00268231
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,EU,21,2389,0.00879029
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Europa niet-EU                                    ,31,1100,0.0281818
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,131,4163,0.0314677
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Turkije en Maghreb                                ,13,704,0.0184659
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,80,2497,0.0320384
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,94,33949,0.00276886
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,17,2469,0.00688538
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Europa niet-EU                                    ,21,1114,0.018851
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,110,4334,0.0253807
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,90,2572,0.0349922
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,91,33784,0.00269358
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,EU,24,2573,0.00932763
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,EU13                                              ,13,933,0.0139335
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Europa niet-EU                                    ,27,1188,0.0227273
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,129,4506,0.0286285
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Turkije en Maghreb                                ,12,746,0.0160858
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,83,2876,0.0288595
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,83,33531,0.00247532
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,EU,18,2654,0.00678222
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Europa niet-EU                                    ,25,1273,0.0196386
Sint-Truiden,71053,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,116,4929,0.0235342
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,25,15776,0.00158469
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,10,883,0.011325
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,20,15926,0.00125581
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,10,931,0.0107411
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,18,16070,0.0011201
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,15,1010,0.0148515
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,20,16110,0.00124146
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,18,1056,0.0170455
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,20,16161,0.00123755
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Europa niet-EU                                    ,10,126,0.0793651
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,19,1126,0.0168739
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,20,16102,0.00124208
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,12,1148,0.010453
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,16,16132,0.000991818
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,15,1182,0.0126904
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,13,316,0.0411392
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,19,16096,0.00118042
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,23,1262,0.018225
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,17,367,0.0463215
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,17,16130,0.00105394
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,27,1303,0.0207214
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Andere landen                                     ,18,401,0.0448878
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,25,16033,0.00155928
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,27,1350,0.02
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,17,438,0.0388128
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,16,16004,0.00099975
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,27,1426,0.0189341
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,16,492,0.0325203
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,14,16019,0.000873962
Tessenderlo,71057,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,25,1489,0.0167898
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,14,17562,0.000797176
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,17,1081,0.0157262
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,18,17521,0.00102734
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,15,150,0.1
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,27,1140,0.0236842
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Andere landen                                     ,10,330,0.030303
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,11,17628,0.000624007
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,16,200,0.08
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,29,1264,0.022943
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,10,334,0.0299401
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,20,17634,0.00113417
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,14,203,0.0689655
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,31,1283,0.0241621
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Andere landen                                     ,10,362,0.0276243
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,23,17724,0.00129768
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,Niet-EU,21,1326,0.0158371
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,11,17733,0.000620312
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,Niet-EU,18,1343,0.0134028
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Andere landen                                     ,11,388,0.0283505
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,21,17711,0.0011857
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,Niet-EU,27,1365,0.0197802
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Andere landen                                     ,14,433,0.0323326
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,20,17655,0.00113282
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,Niet-EU,30,1470,0.0204082
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Andere landen                                     ,11,442,0.0248869
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,22,17566,0.00125242
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,27,1512,0.0178571
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,25,17440,0.00143349
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,EU,12,2268,0.00529101
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,21,1505,0.0139535
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Andere landen                                     ,12,469,0.0255864
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,32,17370,0.00184226
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,Niet-EU,25,1551,0.0161186
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Andere landen                                     ,10,511,0.0195695
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,28,17331,0.0016156
Zonhoven,71066,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,19,1605,0.011838
Zutendaal,71067,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,10,390,0.025641
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,16,8791,0.00182004
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,18,8888,0.0020252
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,15,8954,0.00167523
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,11,688,0.0159884
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,15,8950,0.00167598
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2013,België,14,9024,0.00155142
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2014,België,13,9117,0.00142591
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2015,België,14,9125,0.00153425
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2016,België,14,9098,0.0015388
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,België,18,9119,0.0019739
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2017,Niet-EU,12,767,0.0156454
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,België,16,9142,0.00175016
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2018,Niet-EU,14,802,0.0174564
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2019,België,19,9171,0.00207175
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,België,20,9188,0.00217675
Ham,71069,Nee,"Personen met (equivalent) leefloon, naar herkomst",2020,Niet-EU,12,882,0.0136054
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Andere landen                                     ,10,256,0.0390625
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,België,26,21213,0.00122566
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,EU,13,2959,0.00439338
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Europa niet-EU                                    ,16,215,0.0744186
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Niet-EU,71,7306,0.00971804
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2009,Turkije en Maghreb                                ,45,6835,0.00658376
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Andere landen                                     ,11,276,0.0398551
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,België,24,21030,0.00114123
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Europa niet-EU                                    ,21,230,0.0913043
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Niet-EU,75,7507,0.00999068
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2010,Turkije en Maghreb                                ,43,7001,0.00614198
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,België,17,20964,0.000810914
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,EU,12,3053,0.00393056
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Europa niet-EU                                    ,32,414,0.0772947
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Niet-EU,81,8013,0.0101086
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2011,Turkije en Maghreb                                ,42,7241,0.0058003
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Andere landen                                     ,15,414,0.0362319
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,België,17,20823,0.000816405
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,EU,13,3148,0.00412961
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Europa niet-EU                                    ,45,478,0.0941423
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Niet-EU,99,8232,0.0120262
Heusden-Zolder,71070,Nee,"Personen met (equivalent) leefloon, naar herkomst",2012,Turkije en Maghreb                                ,39,7340,0.00531335
