Gemeente,NIS-code,Centrumstad?,Indicator,Item,Jaar,Weinig (%),Neutraal (%),Veel (%)
 Voeren ,73109,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.37,0.5,0.14
 Voeren ,73109,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.33,0.07
 Voeren ,73109,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.4,0.44
 Voeren ,73109,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.18,0.37,0.44
 Voeren ,73109,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.29,0.51,0.2
 Voeren ,73109,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.41,0.41,0.18
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.43,0.14
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.55,0.35,0.1
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.44,0.44,0.12
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.67,0.26,0.07
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.09,0.25,0.66
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.11,0.27,0.62
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.48,0.16
 Vorselaar ,13044,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.56,0.33,0.11
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.35,0.49,0.15
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.49,0.39,0.11
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.39,0.45,0.16
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.61,0.32,0.07
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.46,0.33
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.13,0.46,0.41
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.46,0.22
 Vosselaar ,13046,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.46,0.39,0.15
 Waarschoot ,44072,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.42,0.45,0.13
 Waarschoot ,44072,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.43,0.46,0.11
 Waarschoot ,44072,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.21,0.46,0.32
 Waarschoot ,44072,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.37,0.51,0.12
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.42,0.42,0.16
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.47,0.39,0.14
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.46,0.13
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.58,0.34,0.08
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.47,0.37
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.21,0.49,0.31
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.34,0.46,0.2
 Waasmunster ,42023,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.43,0.41,0.16
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.46,0.46,0.08
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.53,0.36,0.11
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.47,0.46,0.08
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.3,0.08
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.12,0.43,0.45
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.22,0.43,0.36
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.41,0.48,0.11
 Wachtebeke ,44073,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.39,0.08
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.39,0.44,0.17
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.49,0.42,0.09
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.39,0.48,0.13
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.3,0.06
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.13,0.4,0.47
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.45,0.39
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.49,0.18
 Waregem ,34040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.46,0.42,0.12
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.48,0.36,0.15
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.59,0.33,0.07
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.5,0.36,0.14
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.3,0.07
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.41,0.42
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.21,0.48,0.32
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.45,0.38,0.17
 Wellen ,73098,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.38,0.09
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.34,0.45,0.21
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.38,0.36,0.27
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.31,0.44,0.25
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.39,0.35,0.27
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.18,0.47,0.36
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.18,0.42,0.4
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.28,0.47,0.26
 Wemmel ,23102,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.32,0.41,0.27
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.5,0.39,0.11
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.33,0.11
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.48,0.41,0.11
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.6,0.32,0.08
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.25,0.48,0.27
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.21,0.49,0.3
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.4,0.47,0.14
 Wervik ,33029,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.36,0.13
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.41,0.17
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.33,0.11
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.39,0.45,0.15
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.66,0.26,0.08
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.13,0.4,0.47
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.14,0.44,0.42
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.31,0.48,0.22
 Westerlo ,13049,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.53,0.35,0.12
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.37,0.47,0.16
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.43,0.43,0.14
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.37,0.49,0.14
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.53,0.36,0.11
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.26,0.47,0.28
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.23,0.52,0.25
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.31,0.47,0.22
 Wetteren ,42025,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.4,0.41,0.19
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.42,0.14
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.55,0.33,0.12
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.43,0.41,0.16
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.27,0.08
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.14,0.45,0.41
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.15,0.44,0.41
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.36,0.4,0.24
 Wevelgem ,34041,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.47,0.38,0.15
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.24,0.35,0.41
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.25,0.34,0.41
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.29,0.4,0.31
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.29,0.45,0.26
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.19,0.41,0.4
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.15,0.44,0.41
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.26,0.43,0.31
 Wezembeek-Oppem ,23103,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.28,0.45,0.27
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.43,0.15
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.49,0.41,0.1
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.45,0.42,0.13
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.61,0.32,0.07
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.19,0.43,0.38
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.17,0.43,0.41
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.45,0.2
 Wichelen ,42026,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.46,0.41,0.13
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.42,0.13
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.53,0.38,0.1
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.43,0.15
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.65,0.31,0.05
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.16,0.45,0.38
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.22,0.51,0.28
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.46,0.19
 Wielsbeke ,37017,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.48,0.42,0.1
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.41,0.18
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.45,0.38,0.17
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.39,0.46,0.15
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.34,0.09
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.18,0.41,0.41
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.51,0.33
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.3,0.47,0.23
 Wijnegem ,11050,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.41,0.43,0.15
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.41,0.16
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.48,0.37,0.16
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.44,0.15
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.57,0.3,0.14
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.29,0.44,0.27
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.26,0.47,0.26
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.49,0.18
 Willebroek ,12040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.44,0.38,0.18
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.37,0.49,0.13
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.33,0.11
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.36,0.51,0.12
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.66,0.28,0.07
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.11,0.39,0.5
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.14,0.37,0.48
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.28,0.51,0.21
 Wingene ,37018,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.35,0.14
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.45,0.4,0.15
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.48,0.36,0.16
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.38,0.45,0.17
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.6,0.28,0.12
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.13,0.46,0.41
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.25,0.52,0.24
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.28,0.47,0.26
 Wommelgem ,11052,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.45,0.39,0.16
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.4,0.19
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.48,0.39,0.13
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.42,0.17
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.59,0.32,0.09
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.14,0.38,0.48
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.14,0.42,0.44
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.43,0.24
 Wortegem-Petegem ,45061,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.45,0.42,0.13
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.43,0.43,0.14
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.53,0.35,0.12
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.45,0.14
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.29,0.08
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.12,0.4,0.48
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.13,0.42,0.44
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.5,0.18
 Wuustwezel ,11053,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.47,0.36,0.17
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.41,0.14
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.52,0.36,0.12
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.45,0.12
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.66,0.27,0.07
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.12,0.4,0.48
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.34,0.5
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.34,0.49,0.17
 Zandhoven ,11054,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.51,0.35,0.14
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.37,0.39,0.25
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.39,0.36,0.26
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.35,0.42,0.23
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.5,0.31,0.19
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.43,0.4
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.23,0.42,0.35
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.28,0.42,0.31
 Zaventem ,23094,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.36,0.39,0.26
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.4,0.43,0.17
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.34,0.12
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.4,0.44,0.16
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.28,0.09
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.14,0.43,0.43
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.49,0.35
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.29,0.44,0.28
 Zedelgem ,31040,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.49,0.37,0.14
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.44,0.41,0.15
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.54,0.37,0.09
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.41,0.43,0.16
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.29,0.07
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.34,0.43,0.23
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.16,0.51,0.33
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.33,0.5,0.17
 Zele ,42028,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.47,0.41,0.12
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.47,0.35,0.18
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.56,0.34,0.1
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.44,0.41,0.16
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.64,0.27,0.09
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.48,0.38,0.14
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.22,0.4,0.38
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.4,0.4,0.2
 Zelzate ,43018,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.54,0.33,0.13
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.38,0.44,0.18
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.47,0.37,0.16
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.39,0.45,0.15
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2020,0.63,0.3,0.08
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.14,0.44,0.41
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2020,0.17,0.5,0.34
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.32,0.47,0.21
 Zemst ,23096,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2020,0.47,0.36,0.17
 Zingem ,45057,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.45,0.43,0.12
 Zingem ,45057,nee,Vertrouwen in overheden,Vertrouwen in federale overheid,2017,0.42,0.47,0.11
 Zingem ,45057,nee,Vertrouwen in overheden,Vertrouwen in gemeente-/stadsbestuur,2017,0.17,0.44,0.4
 Zingem ,45057,nee,Vertrouwen in overheden,Vertrouwen in Vlaamse overheid,2017,0.35,0.46,0.2
 Zoersel ,11055,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2017,0.41,0.4,0.19
 Zoersel ,11055,nee,Vertrouwen in overheden,Vertrouwen in Europese overheid,2020,0.49,0.38,0.12
